41
6148
0 41
272.201 467.982 27
273.285 470.118 28
273.846 470.515 29
270.884 473.686 30
0 33
172 468 0
175.538 466.354 1
179.516 465.123 2
185.378 464.945 3
195.215 464.093 4
204.25 464.088 5
212.009 463.878 6
219.122 462.381 7
225.566 462.751 8
231.653 463.481 9
239.119 463.887 10
244.257 463.407 11
251.318 462.218 12
257.918 461.67 13
266.723 461.091 14
275.137 460.39 15
282.277 460.257 16
288.227 460.088 17
293.246 460.22 18
298.681 459.75 19
301.679 460.138 20
306.545 461.453 21
311.867 462.833 22
315.224 464.336 23
318.702 464.687 24
320.971 465.43 25
325.748 466.611 26
327.118 468.615 27
328.24 470.769 28
328.819 471.165 29
325.87 474.332 30
321.9 475.828 31
316.278 476.326 32
0 30
196 468 0
199.473 466.394 1
203.432 465.197 2
209.275 465.028 3
219.076 464.157 4
228.082 464.158 5
235.841 463.889 6
242.924 462.466 7
249.342 462.85 8
255.409 463.58 9
262.837 464.024 10
267.963 463.542 11
274.99 462.397 12
281.57 461.872 13
290.417 461.287 14
298.823 460.61 15
305.912 460.49 16
311.847 460.348 17
316.867 460.498 18
322.261 460.049 19
325.275 460.446 20
330.151 461.736 21
335.414 463.211 22
338.764 464.716 23
342.259 465.044 24
344.58 465.801 25
349.337 466.976 26
350.719 468.963 27
351.861 471.114 28
352.407 471.588 29
0 28
220 468 0
223.473 466.374 1
227.432 465.187 2
233.281 465.034 3
243.105 464.172 4
252.097 464.179 5
259.853 463.911 6
266.934 462.5 7
273.311 462.928 8
279.347 463.676 9
286.75 464.114 10
291.867 463.635 11
298.907 462.493 12
305.514 461.975 13
314.343 461.414 14
322.747 460.768 15
329.841 460.633 16
335.781 460.499 17
340.794 460.666 18
346.199 460.21 19
349.197 460.663 20
354.082 461.938 21
359.263 463.428 22
362.629 464.895 23
366.102 465.217 24
368.397 465.94 25
373.229 467.169 26
374.904 469.207 27
0 28
228 468 0
231.471 466.387 1
235.426 465.204 2
241.268 465.054 3
251.05 464.223 4
260.027 464.229 5
267.781 463.963 6
274.86 462.539 7
281.246 462.975 8
287.277 463.744 9
294.68 464.18 10
299.772 463.714 11
306.812 462.564 12
313.41 462.071 13
322.219 461.527 14
330.564 460.87 15
337.659 460.735 16
343.596 460.622 17
348.61 460.789 18
353.996 460.324 19
357.01 460.788 20
361.897 462.064 21
367.07 463.558 22
370.435 465.029 23
373.917 465.368 24
376.218 466.093 25
381.074 467.258 26
382.762 469.316 27
0 26
276 468 0
279.283 466.336 1
283.251 465.214 2
289.059 465.104 3
298.695 464.16 4
307.619 464.155 5
315.444 463.884 6
322.452 462.563 7
328.834 463.021 8
334.834 463.812 9
342.186 464.278 10
347.361 463.829 11
354.366 462.776 12
361.014 462.315 13
369.834 461.798 14
378.133 461.186 15
385.25 461.077 16
391.164 461.009 17
396.198 461.191 18
401.556 460.771 19
404.597 461.281 20
409.484 462.574 21
414.719 464.113 22
418.058 465.565 23
421.571 465.894 24
423.833 466.583 25
0 27
308 468 0
311.414 466.442 1
315.372 465.31 2
321.174 465.198 3
330.791 464.287 4
339.721 464.269 5
347.484 463.974 6
354.472 462.68 7
360.834 463.172 8
366.842 464.041 9
374.208 464.503 10
379.353 464.071 11
386.357 463.02 12
392.999 462.596 13
401.833 462.127 14
410.099 461.503 15
417.207 461.406 16
423.145 461.392 17
428.171 461.574 18
433.56 461.174 19
436.583 461.716 20
441.538 462.925 21
446.887 464.501 22
450.194 465.968 23
453.681 466.295 24
455.958 466.944 25
460.679 468.222 26
0 27
324 468 0
327.358 466.345 1
331.325 465.267 2
337.139 465.158 3
346.742 464.214 4
355.677 464.199 5
363.442 463.909 6
370.422 462.637 7
376.793 463.147 8
382.792 463.975 9
390.114 464.484 10
395.269 464.063 11
402.286 463.039 12
408.929 462.613 13
417.773 462.157 14
426.091 461.54 15
433.216 461.469 16
439.159 461.464 17
444.186 461.655 18
449.608 461.278 19
452.62 461.811 20
457.585 463.062 21
462.949 464.64 22
466.273 466.097 23
469.75 466.396 24
472.024 467.062 25
476.711 468.306 26
0 30
332 468 0
335.348 466.326 1
339.313 465.258 2
345.129 465.153 3
354.734 464.187 4
363.669 464.174 5
371.431 463.88 6
378.39 462.627 7
384.845 463.158 8
390.852 463.958 9
398.175 464.483 10
403.334 464.057 11
410.346 463.093 12
416.981 462.676 13
425.828 462.217 14
434.219 461.623 15
441.352 461.557 16
447.3 461.558 17
452.334 461.756 18
457.776 461.398 19
460.795 461.935 20
465.758 463.19 21
471.126 464.792 22
474.499 466.205 23
478.004 466.492 24
480.279 467.181 25
484.969 468.431 26
486.536 470.454 27
487.729 472.602 28
488.28 473.151 29
0 26
412 468 0
415.475 466.339 1
419.237 465.412 2
425.063 465.354 3
434.788 464.308 4
443.777 464.317 5
451.52 463.976 6
458.503 462.822 7
464.781 463.43 8
470.864 464.335 9
478.168 464.906 10
483.412 464.491 11
490.434 463.616 12
497.121 463.247 13
506.103 462.876 14
514.751 462.286 15
522.017 462.253 16
528.002 462.34 17
533.075 462.587 18
538.662 462.206 19
541.592 462.859 20
546.778 464.124 21
552.209 465.778 22
555.878 467.199 23
559.405 467.464 24
561.798 468.118 25
0 30
428 468 0
431.443 466.387 1
435.232 465.466 2
441.06 465.422 3
450.877 464.342 4
459.865 464.344 5
467.626 464.006 6
474.629 462.874 7
480.903 463.479 8
486.99 464.445 9
494.301 465.019 10
499.659 464.611 11
506.68 463.726 12
513.39 463.357 13
522.411 463.012 14
531.221 462.434 15
538.509 462.397 16
544.505 462.509 17
549.587 462.75 18
555.272 462.423 19
558.195 463.062 20
563.366 464.33 21
568.782 466.011 22
572.463 467.397 23
576.012 467.654 24
578.406 468.312 25
583.195 469.641 26
584.865 471.746 27
586.2 473.858 28
586.646 474.553 29
0 29
436 468 0
439.43 466.397 1
443.231 465.475 2
449.059 465.429 3
458.879 464.338 4
467.871 464.349 5
475.656 464.013 6
482.671 462.897 7
488.981 463.541 8
495.065 464.504 9
502.422 465.13 10
507.783 464.721 11
514.806 463.857 12
521.584 463.52 13
530.619 463.186 14
539.427 462.608 15
546.736 462.576 16
552.751 462.71 17
557.84 462.951 18
563.522 462.624 19
566.462 463.271 20
571.586 464.578 21
577.001 466.236 22
580.689 467.614 23
584.272 467.882 24
586.665 468.548 25
591.5 469.926 26
593.111 472.008 27
594.439 474.123 28
0 28
452 468 0
455.412 466.395 1
459.22 465.491 2
465.044 465.429 3
474.853 464.304 4
483.873 464.328 5
491.697 463.995 6
498.749 462.932 7
505.091 463.578 8
511.18 464.544 9
518.549 465.17 10
523.926 464.774 11
530.992 463.971 12
537.83 463.65 13
546.878 463.314 14
555.677 462.762 15
563 462.73 16
569.037 462.9 17
574.161 463.151 18
579.811 462.821 19
582.827 463.531 20
587.868 464.805 21
593.318 466.547 22
597.003 467.944 23
600.609 468.198 24
602.99 468.864 25
607.819 470.235 26
609.357 472.342 27
0 28
460 468 0
463.344 466.37 1
467.194 465.491 2
473.035 465.453 3
482.849 464.32 4
491.879 464.344 5
499.709 464.011 6
506.77 462.954 7
513.121 463.605 8
519.214 464.572 9
526.592 465.173 10
531.982 464.787 11
539.064 463.99 12
545.932 463.689 13
554.994 463.359 14
563.797 462.812 15
571.133 462.791 16
577.175 462.966 17
582.3 463.219 18
587.955 462.895 19
590.964 463.597 20
595.998 464.869 21
601.449 466.604 22
605.126 468.007 23
608.722 468.261 24
610.988 468.867 25
615.809 470.25 26
617.329 472.351 27
0 21
500 468 0
503.437 466.311 1
507.428 465.452 2
513.295 465.416 3
523.15 464.267 4
532.216 464.31 5
540.146 463.953 6
547.291 463.017 7
553.721 463.721 8
559.839 464.718 9
567.386 465.357 10
572.782 464.981 11
579.995 464.245 12
586.916 463.987 13
596.054 463.751 14
604.855 463.245 15
612.262 463.261 16
618.308 463.499 17
623.46 463.785 18
629.155 463.52 19
632.03 464.249 20
0 19
508 468 0
511.496 466.324 1
515.484 465.461 2
521.368 465.454 3
531.224 464.303 4
540.297 464.346 5
548.249 464.01 6
555.397 463.031 7
561.892 463.779 8
568.02 464.757 9
575.573 465.395 10
580.969 465.026 11
588.202 464.342 12
595.132 464.093 13
604.263 463.861 14
613.004 463.331 15
620.41 463.347 16
626.449 463.599 17
631.618 463.899 18
0 17
516 468 0
519.529 466.329 1
523.513 465.472 2
529.408 465.473 3
539.272 464.32 4
548.35 464.359 5
556.313 464.014 6
563.511 463.071 7
570.008 463.811 8
576.14 464.787 9
583.692 465.428 10
589.092 465.082 11
596.337 464.363 12
603.305 464.138 13
612.435 463.898 14
621.147 463.402 15
628.54 463.423 16
0 14
540 468 0
543.524 466.34 1
547.502 465.519 2
553.41 465.519 3
563.299 464.384 4
572.418 464.419 5
580.392 464.061 6
587.629 463.144 7
594.118 463.895 8
600.388 464.977 9
607.934 465.616 10
613.342 465.304 11
620.569 464.604 12
627.559 464.395 13
0 13
548 468 0
551.46 466.368 1
555.444 465.57 2
561.358 465.571 3
571.245 464.435 4
580.402 464.495 5
588.383 464.137 6
595.65 463.265 7
602.136 464.018 8
608.4 465.1 9
616.001 465.794 10
621.387 465.476 11
628.552 464.835 12
0 12
556 468 0
559.437 466.381 1
563.415 465.589 2
569.341 465.604 3
579.224 464.456 4
588.395 464.522 5
596.401 464.176 6
603.668 463.303 7
610.156 464.069 8
616.396 465.145 9
624.005 465.863 10
629.361 465.55 11
0 7
588 468 0
591.368 466.344 1
595.33 465.625 2
601.29 465.658 3
611.196 464.518 4
620.394 464.563 5
628.456 464.254 6
0 6
596 468 0
599.339 466.329 1
603.307 465.643 2
609.266 465.668 3
619.149 464.535 4
628.345 464.593 5
0 4
612 468 0
615.184 466.347 1
619.146 465.678 2
625.107 465.717 3
0 40
4 4 1
8.23572 3.47866 2
13.9115 3.67808 3
23.1498 3.90079 4
31.9048 4.68055 5
39.3011 5.25928 6
46.8037 4.27767 7
53.4494 5.17474 8
59.6193 6.23347 9
67.1822 7.27487 10
72.2749 7.17814 11
79.5927 6.45473 12
86.2809 6.36908 13
95.1046 6.33234 14
103.378 6.17788 15
110.36 6.53028 16
116.431 6.59288 17
121.278 7.0559 18
126.622 6.89566 19
129.872 7.36638 20
134.346 8.91101 21
139.737 10.5267 22
142.75 12.3048 23
146.011 12.9331 24
148.094 13.9262 25
152.698 15.3238 26
154.23 17.3744 27
155.445 19.5769 28
156.38 19.9428 29
153.804 22.9508 30
149.915 24.3074 31
144.728 24.5844 32
137.089 26.136 33
128.384 28.4003 34
121.693 30.5737 35
114.684 31.1529 36
111.277 31.3794 37
108.231 31.9126 38
108.721 32.3423 39
110.119 33.1822 40
0 3
620 52 1
624.243 51.1023 2
630.069 50.7798 3
0 3
620 60 1
624.251 59.0573 2
630.062 58.7244 3
0 40
372 76 1
375.982 75.0707 2
381.459 75.0601 3
390.289 74.0351 4
398.432 74.0254 5
405.332 73.8765 6
412.331 72.7419 7
418.629 72.9987 8
424.598 73.6818 9
431.773 73.8584 10
436.612 73.628 11
443.592 72.6007 12
449.812 72.3393 13
458.364 71.8515 14
466.337 71.0704 15
473.093 70.9502 16
478.977 70.8784 17
483.889 70.9051 18
488.93 70.6344 19
492.212 70.9339 20
496.689 71.8906 21
501.897 73.3451 22
504.879 74.5089 23
508.137 74.6021 24
510.314 74.9472 25
514.991 75.8217 26
516.249 77.9167 27
517.249 80.0781 28
518.248 80.5345 29
515.41 83.7425 30
511.348 85.5898 31
506.148 86.5751 32
498.364 88.9158 33
489.673 91.7668 34
483.028 94.119 35
476.252 94.4433 36
473.148 94.5659 37
470.26 94.7882 38
470.694 95.3269 39
472.146 95.8075 40
0 18
476 124 1
480.021 123.052 2
485.597 122.863 3
494.556 121.526 4
503.052 121.28 5
510.129 120.765 6
517.26 119.554 7
523.65 120.002 8
529.499 120.86 9
536.764 121.137 10
541.828 120.61 11
548.975 119.537 12
555.575 118.943 13
564.428 118.201 14
572.749 117.207 15
579.685 116.864 16
585.753 116.73 17
590.709 116.698 18
0 4
476 132 1
480.025 131.054 2
485.604 130.876 3
494.584 129.533 4
0 3
620 156 1
624.266 155.024 2
630.026 154.829 3
0 40
348 180 1
351.983 179.126 2
357.439 179.098 3
366.317 178.034 4
374.64 178.069 5
381.692 177.906 6
388.696 176.807 7
394.768 177.281 8
400.627 178.022 9
407.723 178.386 10
412.645 178.197 11
419.645 177.241 12
425.985 176.915 13
434.551 176.438 14
442.605 175.811 15
449.474 175.746 16
455.297 175.659 17
460.071 175.755 18
465.29 175.261 19
468.256 175.857 20
472.744 176.772 21
477.901 178.332 22
481.015 179.663 23
484.213 179.785 24
486.222 180.413 25
490.852 181.286 26
492.302 183.483 27
493.363 185.47 28
494.176 185.988 29
491.309 189.292 30
487.394 190.827 31
482.04 191.743 32
474.276 194.069 33
465.48 196.861 34
459.037 199.028 35
452.265 199.478 36
448.985 199.607 37
446.116 200.001 38
446.385 200.772 39
447.654 201.415 40
0 40
348 188 1
352.02 187.058 2
357.443 186.999 3
366.354 186.015 4
374.701 186.057 5
381.777 185.912 6
388.749 184.726 7
394.844 185.169 8
400.663 185.996 9
407.75 185.888 10
412.635 185.902 11
419.63 184.909 12
425.931 184.482 13
434.503 184 14
442.522 183.407 15
449.442 183.331 16
455.299 183.223 17
460.051 183.374 18
465.285 182.867 19
468.228 183.474 20
472.787 184.323 21
477.92 186.078 22
481.036 187.264 23
484.263 187.357 24
486.27 187.997 25
490.909 188.736 26
492.322 190.929 27
493.361 193.268 28
494.132 193.366 29
491.266 196.758 30
487.309 198.215 31
481.929 199.164 32
474.183 201.502 33
465.36 204.285 34
458.952 206.367 35
452.134 206.951 36
448.872 207.08 37
446.003 207.14 38
446.258 208.023 39
447.534 208.658 40
0 40
372 188 1
375.99 187.131 2
381.555 187.189 3
390.518 186.172 4
398.924 186.24 5
406.354 186.567 6
413.349 185.47 7
419.42 185.311 8
425.297 186.04 9
432.182 185.713 10
437.418 186.123 11
444.438 185.155 12
450.987 185.343 13
459.795 185.379 14
467.904 184.727 15
474.942 184.769 16
480.887 184.792 17
485.705 184.755 18
491.167 185.001 19
494.106 185.09 20
498.583 186.012 21
503.846 187.773 22
506.913 188.917 23
509.985 188.824 24
511.922 188.838 25
516.558 189.713 26
518.147 192.426 27
519.398 194.916 28
520.083 194.967 29
517.128 197.987 30
513.176 199.976 31
507.795 200.734 32
499.991 203.193 33
490.983 205.729 34
484.624 208.186 35
477.606 208.044 36
474.066 207.804 37
470.965 207.498 38
471.097 207.643 39
472.338 207.938 40
0 40
380 188 1
383.99 187.127 2
389.564 187.184 3
398.539 186.16 4
406.955 186.23 5
414.378 186.551 6
421.375 185.457 7
427.456 185.267 8
433.343 185.998 9
440.247 185.666 10
445.479 186.09 11
452.502 185.117 12
459.048 185.332 13
467.849 185.373 14
475.961 184.718 15
483.007 184.749 16
488.954 184.771 17
493.782 184.729 18
499.224 184.99 19
502.186 185.067 20
506.662 185.992 21
511.938 187.753 22
514.999 188.878 23
518.079 188.784 24
520.068 188.763 25
524.706 189.65 26
526.292 192.367 27
527.542 194.857 28
528.235 194.889 29
525.281 197.909 30
521.316 199.919 31
515.933 200.673 32
508.091 203.092 33
499.094 205.625 34
492.73 208.08 35
485.727 207.941 36
482.198 207.709 37
479.104 207.388 38
479.255 207.51 39
480.52 207.758 40
0 38
348 196 1
351.657 195.117 2
357.058 195.022 3
365.96 194.109 4
374.299 194.147 5
381.462 193.988 6
388.377 192.744 7
394.454 193.299 8
400.309 194.108 9
407.306 194.015 10
412.241 193.94 11
419.198 192.943 12
425.594 192.434 13
434.163 191.956 14
442.243 191.305 15
449.116 191.266 16
454.944 191.174 17
459.754 191.266 18
464.965 190.85 19
467.962 191.359 20
472.463 192.323 21
477.605 193.972 22
480.725 195.172 23
483.986 195.39 24
486.032 195.918 25
490.598 196.864 26
492.067 199.054 27
493.16 201.351 28
493.906 201.501 29
491.061 204.74 30
487.072 206.312 31
481.724 207.154 32
473.915 209.404 33
465.094 212.066 34
458.619 214.302 35
451.904 214.649 36
448.665 214.856 37
445.654 214.884 38
0 40
380 196 1
383.988 195.124 2
389.57 195.175 3
398.558 194.152 4
406.981 194.209 5
414.418 194.512 6
421.419 193.419 7
427.482 193.23 8
433.361 193.963 9
440.254 193.652 10
445.494 194.057 11
452.52 193.083 12
459.101 193.289 13
467.917 193.332 14
476.032 192.676 15
483.095 192.699 16
489.041 192.718 17
493.866 192.679 18
499.344 192.914 19
502.281 193.004 20
506.758 193.934 21
512.044 195.683 22
515.117 196.824 23
518.187 196.737 24
520.152 196.725 25
524.785 197.63 26
526.382 200.337 27
527.645 202.821 28
528.327 202.877 29
525.366 205.896 30
521.414 207.897 31
516.023 208.65 32
508.194 211.057 33
499.181 213.597 34
492.819 216.05 35
485.798 215.913 36
482.233 215.713 37
479.135 215.413 38
479.271 215.533 39
480.51 215.782 40
0 40
4 204 1
8.0592 202.862 2
13.9677 202.981 3
23.5552 202.805 4
32.5826 203.332 5
40.1873 203.67 6
47.5329 202.403 7
54.1551 202.994 8
60.2495 203.934 9
67.7768 204.56 10
72.9534 204.315 11
80.2319 203.323 12
86.9325 202.952 13
95.8089 202.613 14
104.159 202.165 15
111.219 202.287 16
117.201 202.195 17
122.181 202.487 18
127.497 202.171 19
130.618 202.541 20
135.214 204.023 21
140.531 205.395 22
143.689 207.099 23
147.081 207.594 24
149.304 208.586 25
153.907 209.784 26
155.353 211.688 27
156.525 213.824 28
157.256 214.157 29
154.45 217.088 30
150.476 218.48 31
145.054 218.93 32
137.075 220.704 33
128.16 223.083 34
121.567 225.414 35
114.76 226.124 36
111.399 226.435 37
108.397 227.096 38
108.71 227.481 39
110.105 228.174 40
0 2
340 268 1
337.899 266.782 2
0 40
4 276 1
8.06958 274.773 2
13.9835 274.808 3
23.6629 274.428 4
32.7787 274.807 5
40.5616 274.999 6
47.8667 273.566 7
54.4824 274.028 8
60.6627 274.937 9
68.2152 275.555 10
73.4069 275.203 11
80.6805 273.906 12
87.4547 273.471 13
96.4687 273.055 14
104.937 272.524 15
112.092 272.591 16
118.118 272.349 17
123.118 272.676 18
128.578 272.178 19
131.661 272.53 20
136.282 273.845 21
141.635 275.448 22
144.882 276.943 23
148.33 277.495 24
150.52 278.025 25
155.167 279.438 26
156.613 281.358 27
157.794 283.377 28
158.496 283.772 29
155.547 286.866 30
151.54 288.173 31
145.98 288.693 32
137.876 290.418 33
128.8 292.953 34
122.15 295.336 35
115.325 296.222 36
112.062 296.527 37
109.06 296.998 38
109.309 297.463 39
110.738 298.252 40
0 23
492 276 1
495.985 275.21 2
501.772 275.142 3
511.097 273.809 4
519.883 273.652 5
527.461 273.238 6
534.508 272.067 7
540.849 272.659 8
546.833 273.494 9
554.164 273.913 10
559.201 273.493 11
566.334 272.477 12
572.961 272.027 13
581.822 271.474 14
589.972 270.767 15
597.078 270.549 16
603.072 270.559 17
608.019 270.649 18
613.281 270.202 19
616.286 270.805 20
620.678 271.833 21
625.709 273.331 22
628.453 274.403 23
0 40
348 284 1
351.141 283.224 2
356.72 283.188 3
365.749 282.025 4
374.302 282.044 5
381.414 281.796 6
388.314 280.78 7
394.543 281.294 8
400.433 281.945 9
407.626 282.53 10
412.572 282.036 11
419.521 281.258 12
425.985 280.833 13
434.687 280.251 14
442.735 279.49 15
449.675 279.36 16
455.561 279.342 17
460.464 279.454 18
465.698 279.054 19
468.758 279.523 20
473.423 280.829 21
478.607 282.162 22
481.72 283.674 23
485.081 283.896 24
487.304 284.421 25
491.835 285.756 26
493.179 287.719 27
494.291 289.681 28
494.937 290.389 29
492.069 293.503 30
488.071 295.108 31
482.647 295.836 32
474.633 297.979 33
465.741 300.664 34
459.273 302.845 35
452.593 303.21 36
449.357 303.407 37
446.512 304.005 38
446.687 304.672 39
448.117 305.223 40
0 40
348 292 1
351.241 290.885 2
356.892 290.838 3
365.968 289.746 4
374.528 289.763 5
381.644 289.52 6
388.539 288.368 7
394.831 288.998 8
400.735 289.638 9
407.963 290.244 10
412.908 289.749 11
419.854 288.942 12
426.335 288.464 13
435.045 287.895 14
443.033 287.028 15
449.983 286.911 16
455.87 286.893 17
460.781 287.002 18
465.998 286.633 19
469.105 287.214 20
473.811 288.469 21
478.988 289.847 22
482.1 291.317 23
485.463 291.544 24
487.717 292.246 25
492.252 293.452 26
493.575 295.396 27
494.675 297.418 28
495.326 298.138 29
492.467 301.294 30
488.452 302.837 31
483.048 303.697 32
475.007 305.82 33
466.11 308.519 34
459.628 310.706 35
452.955 311.068 36
449.71 311.253 37
446.874 311.785 38
447.057 312.527 39
448.529 313.311 40
0 13
540 292 1
543.962 291.056 2
549.823 290.991 3
559.202 289.771 4
568.112 289.632 5
575.722 289.125 6
582.796 288.067 7
589.216 288.696 8
595.26 289.737 9
602.643 290.279 10
607.66 289.818 11
614.708 288.842 12
621.417 288.484 13
0 40
28 300 1
32.0661 298.822 2
38.0119 298.829 3
47.8572 298.355 4
56.91 298.553 5
64.7458 298.629 6
71.9402 297.313 7
78.4438 297.909 8
84.4988 298.805 9
92.0462 299.442 10
97.1469 299.053 11
104.293 298.003 12
111.108 297.388 13
120.083 296.843 14
128.605 296.098 15
135.688 296.1 16
141.684 296.011 17
146.68 296.128 18
152.168 295.752 19
155.196 296.024 20
160.043 297.274 21
165.251 298.571 22
168.529 300.21 23
171.879 300.616 24
174.102 301.587 25
178.831 302.755 26
180.203 304.661 27
181.3 306.78 28
181.948 307.148 29
178.949 310.151 30
174.931 311.594 31
169.278 312.161 32
161.129 314.036 33
152.04 316.621 34
145.382 319.022 35
138.501 319.832 36
135.262 320.17 37
132.318 320.854 38
132.504 321.295 39
133.793 322.031 40
0 40
348 300 1
351.231 298.735 2
356.884 298.686 3
366.012 297.589 4
374.576 297.604 5
381.692 297.348 6
388.587 296.19 7
394.888 296.817 8
400.863 297.737 9
408.098 298.337 10
413.045 297.84 11
419.981 296.873 12
426.46 296.394 13
435.188 295.82 14
443.172 294.941 15
450.126 294.823 16
456.009 294.803 17
460.953 294.938 18
466.149 294.495 19
469.277 295.173 20
474.005 296.408 21
479.18 297.788 22
482.273 299.106 23
485.64 299.338 24
487.895 300.086 25
492.432 301.283 26
493.747 303.218 27
494.846 305.245 28
495.488 305.993 29
492.642 309.211 30
488.607 310.668 31
483.204 311.546 32
475.153 313.659 33
466.251 316.371 34
459.763 318.553 35
453.102 318.926 36
449.861 319.108 37
447.027 319.633 38
447.201 320.41 39
448.676 321.2 40
0 20
164 308 1
167.998 306.864 2
173.799 306.851 3
183.347 306.14 4
192.166 306.29 5
199.672 306.252 6
206.675 304.895 7
213.029 305.499 8
219.006 306.458 9
226.337 307.003 10
231.358 306.656 11
238.353 305.516 12
244.754 305.067 13
253.341 304.609 14
261.523 303.995 15
268.413 303.993 16
274.261 303.879 17
279.173 304.027 18
284.386 303.599 19
287.355 304.026 20
0 40
348 308 1
351.297 306.791 2
356.951 306.738 3
366.086 305.633 4
374.656 305.651 5
381.778 305.385 6
388.674 304.229 7
394.978 304.857 8
400.957 305.786 9
408.196 306.383 10
413.146 305.883 11
420.084 304.911 12
426.564 304.43 13
435.297 303.855 14
443.28 302.97 15
450.236 302.852 16
456.125 302.834 17
461.072 302.977 18
466.269 302.53 19
469.395 303.216 20
474.133 304.449 21
479.306 305.826 22
482.398 307.139 23
485.765 307.372 24
488.022 308.125 25
492.56 309.321 26
493.864 311.248 27
494.961 313.277 28
495.605 314.037 29
492.757 317.263 30
488.727 318.708 31
483.319 319.586 32
475.266 321.697 33
466.35 324.423 34
459.857 326.599 35
453.21 326.999 36
449.971 327.18 37
447.138 327.703 38
447.304 328.499 39
448.78 329.287 40
0 40
436 308 1
439.889 307.044 2
445.654 306.995 3
454.989 305.895 4
463.734 305.851 5
471.269 305.418 6
478.273 304.376 7
484.649 305.046 8
490.675 305.979 9
497.979 306.597 10
502.997 306.11 11
509.975 305.099 12
516.534 304.645 13
525.304 304.107 14
533.327 303.173 15
540.395 303.043 16
546.362 303.049 17
551.337 303.175 18
556.554 302.8 19
559.702 303.497 20
564.436 304.689 21
569.561 306.112 22
572.593 307.34 23
575.927 307.551 24
578.214 308.19 25
582.733 309.373 26
583.921 311.346 27
584.928 313.339 28
585.523 314.156 29
582.727 317.463 30
578.707 318.918 31
573.33 319.926 32
565.234 322.11 33
556.322 324.869 34
549.712 326.964 35
542.957 327.271 36
539.647 327.398 37
536.765 327.842 38
536.91 328.66 39
538.409 329.405 40
0 21
500 308 1
503.925 307.096 2
509.766 307.038 3
519.16 305.832 4
528.03 305.723 5
535.621 305.245 6
542.649 304.174 7
549.042 304.862 8
555.109 305.8 9
562.48 306.349 10
567.496 305.889 11
574.494 304.952 12
581.117 304.487 13
589.933 303.949 14
597.86 303.095 15
604.964 302.908 16
610.948 302.947 17
615.943 303.089 18
621.125 302.685 19
624.228 303.453 20
628.944 304.574 21
0 40
340 316 1
343.209 314.688 2
348.861 314.626 3
357.983 313.563 4
366.551 313.58 5
373.645 313.365 6
380.53 312.193 7
386.818 312.818 8
392.795 313.743 9
400.03 314.342 10
404.984 313.836 11
411.92 312.854 12
418.411 312.374 13
427.129 311.808 14
435.108 310.922 15
442.063 310.81 16
447.945 310.786 17
452.894 310.927 18
458.09 310.483 19
461.211 311.157 20
465.952 312.387 21
471.131 313.761 22
474.228 315.074 23
477.592 315.321 24
479.85 316.077 25
484.388 317.266 26
485.718 319.208 27
486.824 321.242 28
487.46 321.982 29
484.61 325.209 30
480.584 326.636 31
475.171 327.514 32
467.118 329.623 33
458.211 332.33 34
451.713 334.505 35
445.097 334.941 36
441.854 335.117 37
439.022 335.647 38
439.18 336.426 39
440.653 337.22 40
0 40
348 316 1
351.371 314.814 2
357.03 314.758 3
366.231 313.655 4
374.806 313.677 5
381.98 313.418 6
388.878 312.266 7
395.184 312.896 8
401.166 313.825 9
408.405 314.423 10
413.362 313.919 11
420.303 312.937 12
426.79 312.458 13
435.528 311.888 14
443.512 310.999 15
450.475 310.884 16
456.369 310.869 17
461.319 311.012 18
466.518 310.566 19
469.645 311.253 20
474.387 312.486 21
479.563 313.862 22
482.657 315.172 23
486.02 315.404 24
488.279 316.162 25
492.819 317.355 26
494.125 319.283 27
495.226 321.314 28
495.865 322.074 29
493.016 325.301 30
488.988 326.737 31
483.578 327.613 32
475.523 329.723 33
466.603 332.445 34
460.105 334.619 35
453.486 335.054 36
450.24 335.23 37
447.405 335.753 38
447.567 336.548 39
449.044 337.332 40
0 12
548 316 1
551.969 315.07 2
557.85 315.02 3
567.235 313.811 4
576.202 313.68 5
583.832 313.221 6
590.891 312.166 7
597.307 312.861 8
603.344 313.851 9
610.73 314.406 10
615.736 313.954 11
622.769 313.008 12
0 40
348 324 1
351.382 322.861 2
357.046 322.803 3
366.263 321.694 4
374.851 321.726 5
382.207 321.435 6
389.107 320.29 7
395.411 320.926 8
401.395 321.851 9
408.635 322.446 10
413.611 321.959 11
420.561 320.971 12
427.058 320.496 13
435.809 319.921 14
443.795 319.031 15
450.775 318.924 16
456.676 318.913 17
461.624 319.053 18
466.837 318.619 19
469.959 319.299 20
474.706 320.537 21
479.893 321.909 22
482.99 323.226 23
486.354 323.45 24
488.612 324.212 25
493.152 325.407 26
494.47 327.349 27
495.584 329.376 28
496.216 330.142 29
493.365 333.368 30
489.342 334.803 31
483.927 335.674 32
475.873 337.785 33
466.946 340.5 34
460.447 342.675 35
453.828 343.114 36
450.575 343.288 37
447.735 343.808 38
447.893 344.606 39
449.368 345.384 40
0 40
348 332 1
351.353 330.84 2
357.067 330.764 3
366.296 329.655 4
374.905 329.677 5
382.324 329.382 6
389.223 328.237 7
395.499 328.887 8
401.483 329.807 9
408.725 330.401 10
413.712 329.912 11
420.665 328.928 12
427.183 328.454 13
435.95 327.866 14
443.938 326.979 15
450.945 326.894 16
456.848 326.877 17
461.795 327.019 18
467.021 326.576 19
