41
1496
0 7
96.0982 263.587 24
98.3238 264.575 25
103.124 265.687 26
104.528 267.607 27
105.714 269.72 28
106.465 269.947 29
103.488 272.899 30
99.4038 274.305 31
93.7663 274.708 32
85.5938 276.481 33
76.3741 278.883 34
69.6651 281.291 35
62.7076 282.163 36
59.2827 282.516 37
56.3092 283.236 38
56.5352 283.549 39
57.9553 284.261 40
0 20
92 260 21
97.4208 261.339 22
100.645 263.044 23
104.1 263.58 24
106.347 264.566 25
111.138 265.675 26
112.535 267.607 27
113.741 269.73 28
114.482 269.951 29
111.523 272.906 30
107.453 274.319 31
101.818 274.722 32
93.6508 276.495 33
84.4527 278.919 34
77.7553 281.326 35
70.7976 282.184 36
67.4529 282.549 37
64.4717 283.262 38
64.7256 283.612 39
66.1421 284.314 40
0 20
68 292 21
73.2724 293.315 22
76.4922 295.028 23
79.991 295.525 24
82.1953 296.509 25
87.0238 297.606 26
88.2729 299.667 27
89.3215 301.81 28
90.1177 302 29
87.1424 304.961 30
83.0896 306.405 31
77.4241 306.806 32
69.1138 308.644 33
59.8641 311.181 34
53.1907 313.652 35
46.2484 314.511 36
43.0596 314.83 37
40.1702 315.6 38
40.357 315.929 39
41.6071 316.563 40
0 20
52 364 21
57.2562 365.316 22
60.5428 367.018 23
64.0472 367.535 24
66.3515 368.504 25
71.2049 369.56 26
72.3925 371.541 27
73.4288 373.741 28
74.2015 373.841 29
71.2273 376.847 30
67.1744 378.283 31
61.4552 378.695 32
52.9882 380.62 33
43.674 383.192 34
36.9875 385.689 35
30.0562 386.674 36
27.0141 387.032 37
24.1859 387.734 38
24.3306 388.032 39
25.5319 388.782 40
0 20
76 364 21
81.2719 365.342 22
84.5912 367.027 23
88.0919 367.547 24
90.4142 368.511 25
95.2658 369.571 26
96.4972 371.554 27
97.5495 373.749 28
98.3075 373.867 29
95.3257 376.88 30
91.2729 378.302 31
85.5613 378.78 32
77.1556 380.676 33
67.8589 383.279 34
61.1476 385.739 35
54.2235 386.719 36
51.0599 387.06 37
48.1925 387.812 38
48.3494 388.118 39
49.588 388.878 40
0 20
68 372 21
73.2924 373.353 22
76.6162 375.041 23
80.1263 375.56 24
82.4522 376.52 25
87.3109 377.574 26
88.5332 379.561 27
89.581 381.767 28
90.3411 381.866 29
87.3639 384.881 30
83.2986 386.307 31
77.5757 386.76 32
69.1162 388.683 33
59.7985 391.289 34
53.0849 393.762 35
46.1567 394.744 36
43.055 395.077 37
40.2176 395.809 38
40.3717 396.115 39
41.5903 396.865 40
0 16
28 380 21
33.2881 381.32 22
36.5755 383.028 23
40.1162 383.526 24
42.4135 384.479 25
47.2804 385.539 26
48.4589 387.515 27
49.4678 389.691 28
50.2323 389.795 29
47.2615 392.814 30
43.1929 394.241 31
37.4664 394.658 32
28.9637 396.588 33
19.6168 399.178 34
12.9453 401.722 35
6.00622 402.718 36
0 16
28 396 21
33.3243 397.289 22
36.6785 399.025 23
40.2733 399.492 24
42.6072 400.457 25
47.4972 401.5 26
48.6936 403.496 27
49.7262 405.681 28
50.4842 405.777 29
47.5017 408.797 30
43.4275 410.229 31
37.6704 410.658 32
29.1433 412.605 33
19.7709 415.228 34
13.0771 417.749 35
6.14323 418.748 36
0 16
28 404 21
33.34 405.282 22
36.7014 407.008 23
40.3242 407.48 24
42.6896 408.43 25
47.5848 409.469 26
48.7909 411.466 27
49.8238 413.654 28
50.5801 413.752 29
47.5872 416.781 30
43.5087 418.21 31
37.7419 418.644 32
29.197 420.61 33
19.817 423.25 34
13.1195 425.775 35
6.18875 426.773 36
0 20
156 412 21
161.293 413.302 22
164.639 414.889 23
168.127 415.337 24
170.459 416.198 25
175.29 417.306 26
176.568 419.238 27
177.674 421.37 28
178.251 421.696 29
175.262 424.813 30
171.232 426.305 31
165.53 426.881 32
157.3 428.888 33
148.07 431.606 34
141.335 434.143 35
134.512 435.049 36
131.265 435.447 37
128.465 436.083 38
128.585 436.478 39
129.955 437.127 40
0 20
36 420 21
41.4035 421.276 22
44.8814 422.916 23
48.5456 423.412 24
50.9891 424.333 25
55.888 425.366 26
57.1302 427.342 27
58.172 429.545 28
58.9265 429.638 29
55.9228 432.7 30
51.8216 434.117 31
46.0304 434.568 32
37.456 436.57 33
28.012 439.292 34
21.2677 441.843 35
14.3404 442.845 36
11.3875 443.273 37
8.67059 443.886 38
8.80303 444.127 39
9.86673 445.023 40
0 14
28 452 21
33.5556 453.236 22
37.0429 454.801 23
40.7837 455.284 24
43.4544 456.207 25
48.343 457.211 26
49.7111 459.109 27
50.7502 461.272 28
51.4498 461.424 29
48.4373 464.516 30
44.3183 465.9 31
38.4945 466.349 32
29.8762 468.372 33
20.2846 471.24 34
0 3
284 324 22
277.828 323.536 23
277.833 327.163 24
0 14
28 412 22
31.3755 413.736 23
35.0053 414.201 24
37.3822 415.155 25
42.2835 416.186 26
43.4878 418.196 27
44.5171 420.372 28
45.2664 420.473 29
42.2745 423.496 30
38.1875 424.928 31
32.411 425.364 32
23.859 427.336 33
14.4733 429.982 34
7.7766 432.512 35
0 19
148 444 22
151.391 445.592 23
155.024 445.98 24
157.382 446.843 25
162.233 447.952 26
163.519 449.882 27
164.648 452.025 28
165.204 452.327 29
162.216 455.468 30
158.165 456.992 31
152.45 457.561 32
144.089 459.628 33
134.837 462.387 34
128.079 464.974 35
121.239 465.911 36
117.972 466.304 37
115.17 466.94 38
115.299 467.3 39
116.679 467.916 40
0 18
316 164 23
319.157 164.404 24
321.15 165.175 25
325.41 166.363 26
326.659 168.277 27
327.712 170.328 28
328.421 170.778 29
325.552 173.896 30
321.668 175.383 31
316.512 176.064 32
308.678 178.009 33
300.019 180.625 34
293.584 182.84 35
286.919 183.419 36
283.77 183.682 37
280.863 184.255 38
281.102 184.797 39
282.393 185.548 40
0 18
476 172 23
479.222 172.296 24
481.242 172.948 25
485.862 173.851 26
487.237 175.794 27
488.302 177.874 28
489.112 178.396 29
486.254 181.764 30
482.358 183.203 31
477.021 184.212 32
469.275 186.441 33
460.514 189.212 34
454.075 191.397 35
447.359 191.878 36
444.114 191.998 37
441.247 192.427 38
441.529 193.091 39
442.813 193.852 40
0 18
332 196 23
334.932 196.456 24
336.939 197.221 25
341.157 198.405 26
342.453 200.362 27
343.527 202.42 28
344.246 202.839 29
341.37 205.96 30
337.478 207.45 31
332.293 208.138 32
324.483 210.1 33
315.817 212.722 34
309.382 214.945 35
302.74 215.52 36
299.601 215.768 37
296.678 216.342 38
296.931 216.864 39
298.247 217.602 40
0 18
492 204 23
495.084 203.951 24
496.888 204.118 25
501.484 205.069 26
503.141 207.492 27
504.442 209.915 28
505.097 210.023 29
502.142 213.059 30
498.211 214.839 31
492.826 215.599 32
485.044 218.015 33
476.025 220.569 34
469.673 222.976 35
462.678 222.99 36
459.147 222.906 37
456.004 222.798 38
456.086 222.986 39
457.254 223.324 40
0 18
76 236 23
79.505 236.562 24
81.7919 237.535 25
86.5668 238.682 26
88.0099 240.633 27
89.1954 242.734 28
89.9396 243.014 29
86.9858 245.946 30
82.9044 247.335 31
77.2547 247.722 32
69.0743 249.381 33
59.8389 251.743 34
53.0757 254.118 35
46.0756 255.019 36
42.6258 255.38 37
39.632 255.92 38
39.8903 256.292 39
41.3223 257.035 40
0 18
292 268 23
290.012 269.062 24
285.829 269.808 25
282.743 271.48 26
277.753 272.418 27
272.629 271.574 28
267.154 269.408 29
258.42 271.455 30
249.598 274.051 31
239.348 276.403 32
224.295 278.676 33
208.243 279.517 34
193.87 279.201 35
181.607 278.197 36
172.722 277.401 37
165.256 277.729 38
160.982 278.358 39
157.921 279.18 40
0 18
44 276 23
47.5819 276.556 24
49.7706 277.568 25
54.5877 278.695 26
56.0602 280.664 27
57.2144 282.777 28
58.0099 282.958 29
55.0247 285.9 30
50.8916 287.293 31
45.1699 287.628 32
36.8521 289.377 33
27.5847 291.77 34
20.8493 294.168 35
13.89 295.078 36
10.5631 295.401 37
7.65802 296.121 38
7.94629 296.377 39
8.76377 297.175 40
0 18
92 276 23
95.4635 276.538 24
97.682 277.522 25
102.488 278.636 26
103.886 280.557 27
105.059 282.672 28
105.83 282.882 29
102.853 285.838 30
98.7648 287.234 31
93.1247 287.644 32
84.9401 289.415 33
75.7232 291.827 34
69.0156 294.24 35
62.0671 295.12 36
58.6937 295.471 37
55.7367 296.196 38
55.9563 296.505 39
57.3722 297.223 40
0 18
324 276 23
327.094 276.475 24
329.202 277.037 25
333.645 278.256 26
335.011 280.196 27
336.064 282.177 28
336.686 282.756 29
333.828 285.951 30
329.845 287.345 31
324.452 288.082 32
316.527 289.999 33
307.75 292.63 34
301.333 294.859 35
294.674 295.54 36
291.423 295.846 37
288.589 296.206 38
288.799 296.935 39
290.18 297.691 40
0 17
44 284 23
47.5763 284.552 24
49.7621 285.553 25
54.5797 286.679 26
55.9726 288.684 27
57.1131 290.8 28
57.9112 290.983 29
54.928 293.925 30
50.8147 295.333 31
45.0953 295.664 32
36.7716 297.413 33
27.5035 299.815 34
20.7793 302.213 35
13.852 303.123 36
10.5759 303.43 37
7.73239 304.088 38
8.01585 304.351 39
0 12
28 292 23
31.5141 292.56 24
33.6769 293.599 25
38.4864 294.72 26
39.8665 296.644 27
40.9922 298.743 28
41.7906 298.977 29
38.8008 301.925 30
34.7319 303.335 31
29.0344 303.733 32
20.7051 305.474 33
11.4254 307.946 34
0 18
44 292 23
47.5582 292.564 24
49.7306 293.55 25
54.5611 294.69 26
55.7252 296.698 27
56.7986 298.821 28
57.6003 299.005 29
54.6277 301.969 30
50.5567 303.38 31
44.867 303.75 32
36.5346 305.56 33
27.2626 307.97 34
20.615 310.413 35
13.7029 311.365 36
10.5871 311.653 37
7.88866 312.32 38
8.08794 312.625 39
9.08893 313.447 40
0 18
420 292 23
423.339 292.265 24
425.568 293.055 25
430.107 294.211 26
431.471 296.218 27
432.561 298.213 28
433.241 298.865 29
430.324 302.03 30
426.347 303.454 31
420.864 304.247 32
412.868 306.3 33
403.985 308.983 34
397.522 311.195 35
390.93 311.765 36
387.725 311.973 37
384.882 312.502 38
385.08 313.206 39
386.5 313.946 40
0 18
388 300 23
391.316 300.292 24
393.511 301.152 25
398.018 302.272 26
399.377 304.245 27
400.452 306.269 28
401.115 306.847 29
398.198 310.022 30
394.205 311.414 31
388.742 312.208 32
380.746 314.228 33
371.841 316.922 34
365.392 319.139 35
358.772 319.725 36
355.56 320.01 37
352.731 320.522 38
352.91 321.174 39
354.344 321.925 40
0 18
132 308 23
135.456 308.465 24
137.679 309.426 25
142.474 310.521 26
143.799 312.515 27
144.884 314.666 28
145.66 314.878 29
142.674 317.907 30
138.641 319.334 31
133.023 319.898 32
124.805 321.719 33
115.65 324.284 34
108.972 326.715 35
102.065 327.626 36
98.854 327.916 37
95.9359 328.645 38
96.1223 328.961 39
97.4338 329.747 40
0 18
132 316 23
135.455 316.467 24
137.686 317.43 25
142.485 318.524 26
143.802 320.525 27
144.891 322.679 28
145.628 322.903 29
142.641 325.933 30
138.613 327.353 31
132.976 327.864 32
124.746 329.717 33
115.582 332.285 34
108.9 334.721 35
101.992 335.642 36
98.7822 335.929 37
95.8732 336.665 38
96.0492 336.988 39
97.3595 337.777 40
0 18
484 340 23
487.367 340.23 24
489.623 340.981 25
494.161 342.186 26
495.554 344.144 27
496.677 346.169 28
497.283 346.945 29
494.421 350.138 30
490.412 351.598 31
484.966 352.364 32
476.905 354.477 33
467.959 357.158 34
461.454 359.342 35
454.802 359.703 36
451.537 359.872 37
448.688 360.386 38
448.832 361.184 39
450.302 361.915 40
0 12
28 396 23
31.5887 396.463 24
33.8888 397.435 25
38.7764 398.477 26
39.9667 400.494 27
40.9736 402.65 28
41.7311 402.751 29
38.7521 405.763 30
34.6796 407.198 31
28.9211 407.627 32
20.4085 409.557 33
11.0357 412.174 34
0 12
28 404 23
31.5957 404.462 24
33.9109 405.451 25
38.8062 406.488 26
39.9978 408.518 27
41.0134 410.672 28
41.7648 410.775 29
38.7816 413.787 30
34.7047 415.223 31
28.9425 415.654 32
20.4051 417.602 33
11.0278 420.233 34
0 18
68 420 23
71.6697 420.477 24
74.0911 421.419 25
78.9731 422.454 26
80.2388 424.478 27
81.2927 426.715 28
82.0419 426.797 29
79.0327 429.861 30
74.9234 431.283 31
69.1594 431.708 32
60.5646 433.79 33
51.1535 436.421 34
44.3833 439.028 35
37.4546 440.031 36
34.3534 440.266 37
31.5182 440.989 38
31.6623 441.24 39
32.9307 442.12 40
0 17
68 4 24
70.2039 4.91216 25
74.94 6.38409 26
76.6061 8.46384 27
77.9415 10.704 28
78.9215 10.9307 29
76.2346 13.8211 30
72.3206 15.0904 31
66.9713 15.2748 32
59.0818 16.5703 33
50.1241 18.67 34
43.2597 20.7798 35
36.0104 21.3024 36
32.5242 21.4879 37
29.3856 22.0489 38
29.8818 22.4143 39
31.33 23.2134 40
0 17
76 4 24
78.1706 4.94694 25
82.9045 6.4159 26
84.5536 8.48111 27
85.871 10.7012 28
86.8277 10.9819 29
84.1417 13.8727 30
80.2088 15.148 31
74.9049 15.3457 32
67.0214 16.6399 33
58.0579 18.7647 34
51.2409 20.9303 35
43.991 21.4452 36
40.5233 21.6514 37
37.3935 22.2243 38
37.895 22.5966 39
39.3389 23.397 40
0 17
92 4 24
94.0831 5.02559 25
98.8072 6.41469 26
100.416 8.48398 27
101.708 10.7072 28
102.655 10.9712 29
99.9755 13.8785 30
96.0329 15.1748 31
90.7909 15.4087 32
82.93 16.7909 33
74.0064 18.936 34
67.2405 21.0793 35
59.9943 21.5955 36
56.5431 21.8207 37
53.4398 22.3583 38
53.9391 22.745 39
55.3695 23.5453 40
0 17
308 164 24
309.76 164.782 25
314.015 165.989 26
315.168 167.907 27
316.2 169.938 28
316.887 170.396 29
314.019 173.524 30
310.078 174.972 31
304.923 175.65 32
297.069 177.599 33
288.394 180.197 34
281.956 182.417 35
275.289 183.002 36
272.105 183.278 37
269.192 183.836 38
269.431 184.367 39
270.714 185.129 40
0 17
372 164 24
374.072 164.724 25
378.488 165.919 26
379.893 167.889 27
381.019 169.921 28
381.754 170.462 29
378.927 173.569 30
375.089 175.13 31
369.883 175.794 32
362.106 177.824 33
353.5 180.471 34
347.122 182.689 35
340.467 183.243 36
337.292 183.504 37
334.406 184.035 38
334.673 184.61 39
336.028 185.289 40
0 17
324 188 24
325.982 188.777 25
330.191 189.97 26
331.453 191.896 27
332.503 193.942 28
333.2 194.394 29
330.311 197.505 30
326.416 198.995 31
321.243 199.675 32
313.421 201.641 33
304.751 204.258 34
298.311 206.47 35
291.66 207.048 36
288.525 207.302 37
285.605 207.879 38
285.845 208.413 39
287.154 209.15 40
0 17
340 204 24
342.027 205.128 25
346.266 206.24 26
347.603 208.054 27
348.671 210.243 28
349.388 210.608 29
346.495 213.7 30
342.604 215.215 31
337.415 215.898 32
329.585 217.954 33
320.9 220.572 34
314.468 222.81 35
307.822 223.139 36
304.667 223.548 37
301.744 224.197 38
302.031 224.532 39
303.345 225.255 40
0 17
348 228 24
349.738 228.913 25
353.888 229.891 26
355.254 231.882 27
356.304 234.057 28
356.947 234.474 29
353.991 237.42 30
350.01 239.027 31
344.729 239.614 32
336.801 241.678 33
328.083 244.244 34
321.664 246.52 35
314.996 247.085 36
311.809 247.407 37
308.9 247.895 38
309.147 248.423 39
310.499 249.023 40
0 17
348 236 24
349.843 236.944 25
354.018 237.982 26
355.381 239.96 27
356.437 242.111 28
357.073 242.554 29
354.122 245.492 30
350.136 247.092 31
344.852 247.669 32
336.922 249.738 33
328.198 252.308 34
321.78 254.547 35
315.11 255.13 36
311.92 255.451 37
309.008 255.932 38
309.249 256.476 39
310.604 257.074 40
0 17
356 252 24
358.022 252.599 25
362.446 253.975 26
363.816 255.881 27
364.946 257.869 28
365.584 258.492 29
362.724 261.473 30
358.746 263.035 31
353.456 263.598 32
345.548 265.75 33
336.826 268.268 34
330.398 270.54 35
323.753 271.048 36
320.54 271.241 37
317.648 271.69 38
317.854 272.405 39
319.222 272.996 40
0 17
476 260 24
478.171 260.626 25
482.717 261.763 26
484.14 263.699 27
485.269 265.777 28
485.935 266.36 29
483.066 269.509 30
479.098 271.06 31
473.68 271.875 32
465.745 273.963 33
456.874 276.685 34
450.437 278.845 35
443.727 279.333 36
440.504 279.567 37
437.601 280.009 38
437.786 280.589 39
439.17 281.264 40
0 17
324 268 24
325.892 268.818 25
330.311 269.88 26
331.602 271.683 27
332.654 273.798 28
333.263 274.328 29
330.416 277.55 30
326.423 278.945 31
320.991 279.701 32
313.075 281.617 33
304.3 284.245 34
297.871 286.488 35
291.212 287.143 36
287.974 287.506 37
285.142 287.878 38
285.41 288.368 39
286.777 289.138 40
0 17
332 284 24
334.108 284.821 25
338.545 285.981 26
339.84 287.818 27
340.844 289.875 28
341.47 290.45 29
338.596 293.614 30
334.598 294.974 31
329.185 295.774 32
321.21 297.728 33
312.319 300.369 34
305.906 302.599 35
299.226 303.101 36
295.992 303.483 37
293.155 303.843 38
293.319 304.434 39
294.711 305.18 40
0 17
332 292 24
334.108 292.889 25
338.533 294.042 26
339.632 295.676 27
340.623 297.752 28
341.247 298.323 29
338.335 301.474 30
334.328 302.826 31
328.849 303.645 32
320.845 305.615 33
311.934 308.252 34
305.497 310.529 35
298.851 311.148 36
295.618 311.5 37
292.77 311.88 38
292.929 312.472 39
294.325 313.244 40
0 17
452 348 24
454.232 348.759 25
458.796 349.946 26
460.184 351.952 27
461.282 354.001 28
461.929 354.633 29
459.053 357.79 30
455.053 359.261 31
449.576 360.026 32
441.538 362.091 33
432.583 364.761 34
426.098 366.954 35
419.482 367.403 36
416.243 367.598 37
413.39 368.121 38
413.568 368.842 39
415.02 369.529 40
0 17
92 420 24
94.4071 420.927 25
99.2752 421.998 26
100.591 424.1 27
101.722 426.232 28
102.341 426.52 29
99.3 429.564 30
95.1943 431.061 31
89.432 431.478 32
80.8761 433.613 33
71.4387 436.227 34
64.5991 438.879 35
57.6774 439.872 36
54.3099 440.433 37
51.3829 441.105 38
51.5272 441.441 39
53.1327 441.938 40
0 10
28 4 25
32.934 5.42412 26
34.5327 7.48204 27
35.8363 9.71022 28
36.8416 9.93035 29
34.1451 12.8512 30
30.1166 14.0434 31
24.6342 14.0802 32
16.5613 15.3723 33
7.42708 17.3002 34
0 10
36 4 25
40.9168 5.38262 26
42.497 7.45797 27
43.8338 9.693 28
44.8405 9.91327 29
42.1276 12.8241 30
38.1386 14.0451 31
32.6743 14.0941 32
24.605 15.3844 33
15.4923 17.3113 34
0 16
52 4 25
56.766 5.38111 26
58.3805 7.45794 27
59.7298 9.72437 28
60.7422 9.94051 29
58.03 12.8527 30
54.0598 14.0715 31
48.6364 14.1975 32
40.6694 15.5444 33
31.5637 17.4713 34
24.6766 19.5583 35
17.4041 20.1088 36
13.8941 20.3244 37
10.7087 20.8344 38
11.1818 21.1897 39
12.6274 22.0001 40
0 16
156 4 25
160.671 5.19467 26
162.203 7.20678 27
163.416 9.39253 28
164.363 9.75727 29
161.747 12.8057 30
157.892 14.1327 31
152.747 14.4505 32
145.138 15.9218 33
136.44 18.1798 34
129.79 20.4099 35
122.818 20.8855 36
119.448 21.1318 37
116.398 21.659 38
116.882 22.1259 39
118.302 22.8859 40
0 16
164 4 25
168.632 5.17888 26
170.174 7.18177 27
171.362 9.39248 28
172.311 9.74536 29
169.69 12.8212 30
165.846 14.1469 31
160.698 14.4733 32
153.06 16.1157 33
144.368 18.3707 34
137.763 20.6016 35
130.844 21.1166 36
127.476 21.3563 37
124.434 21.8912 38
124.909 22.407 39
126.324 23.1717 40
0 16
172 4 25
176.613 5.20211 26
178.14 7.20889 27
179.309 9.4476 28
180.255 9.76904 29
177.616 12.83 30
173.775 14.1665 31
168.654 14.527 32
161.016 16.174 33
152.353 18.5033 34
145.748 20.7315 35
138.829 21.2503 36
135.478 21.4943 37
132.435 22.0267 38
132.892 22.5105 39
134.301 23.2809 40
0 16
180 4 25
184.545 5.21039 26
186.078 7.20781 27
187.244 9.43273 28
188.168 9.77397 29
185.525 12.8282 30
181.715 14.1786 31
176.587 14.571 32
168.952 16.215 33
160.318 18.564 34
153.735 20.7318 35
146.818 21.2672 36
143.476 21.5609 37
140.437 22.0642 38
140.892 22.5343 39
142.286 23.3221 40
0 16
316 180 25
320.169 181.192 26
321.348 183.097 27
322.376 185.132 28
323.064 185.587 29
320.166 188.703 30
316.254 190.189 31
311.094 190.863 32
303.223 192.817 33
294.551 195.431 34
288.11 197.646 35
281.448 198.227 36
278.276 198.497 37
275.365 199.071 38
275.602 199.601 39
276.897 200.343 40
0 16
324 196 25
328.195 197.251 26
329.436 199.152 27
330.473 201.241 28
331.161 201.67 29
328.282 204.81 30
324.383 206.298 31
319.2 206.973 32
311.398 208.945 33
302.726 211.562 34
296.284 213.773 35
289.638 214.353 36
286.503 214.609 37
283.581 215.177 38
283.824 215.719 39
285.138 216.465 40
0 16
348 220 25
352.103 220.928 26
353.437 222.932 27
354.469 225.045 28
355.11 225.465 29
352.2 228.575 30
348.302 230.087 31
343.018 230.701 32
335.127 232.696 33
326.433 235.288 34
319.999 237.542 35
313.337 238.062 36
310.143 238.372 37
307.238 238.872 38
307.492 239.404 39
308.837 240.087 40
0 16
340 228 25
343.423 228.991 26
344.618 230.934 27
345.534 233.155 28
346.149 233.6 29
343.174 236.529 30
339.176 238.144 31
333.883 238.728 32
325.948 240.781 33
317.219 243.341 34
310.796 245.62 35
304.116 246.147 36
300.931 246.456 37
297.973 247.081 38
298.238 247.615 39
299.589 248.214 40
0 16
348 244 25
352.244 245.113 26
353.531 246.973 27
354.6 249.076 28
355.225 249.586 29
352.28 252.522 30
348.29 254.121 31
343.002 254.675 32
335.07 256.78 33
326.343 259.348 34
319.921 261.581 35
313.257 262.163 36
310.055 262.496 37
307.123 262.982 38
307.366 263.557 39
308.725 264.146 40
0 16
476 244 25
480.57 245.048 26
482.015 247.162 27
483.144 249.197 28
483.82 249.775 29
480.945 252.854 30
477 254.47 31
471.591 255.196 32
463.7 257.326 33
454.841 260.063 34
448.429 262.23 35
441.708 262.791 36
438.491 263.025 37
435.581 263.468 38
435.762 264.037 39
437.08 264.673 40
0 16
340 260 25
344.415 261.106 26
345.724 262.936 27
346.797 264.937 28
347.43 265.488 29
344.578 268.702 30
340.589 270.092 31
335.23 270.851 32
327.309 272.789 33
318.551 275.433 34
312.129 277.664 35
305.484 278.202 36
302.263 278.564 37
299.349 278.912 38
299.592 279.447 39
300.98 280.243 40
0 10
36 268 25
40.8186 269.132 26
42.3146 271.105 27
43.4876 273.219 28
44.2819 273.399 29
41.2681 276.328 30
37.1141 277.719 31
31.3705 278.055 32
23.0543 279.79 33
13.7839 282.183 34
0 14
300 268 25
296.25 269.484 26
291.916 271.572 27
289.122 271.355 28
283.179 270.272 29
274.044 273.019 30
264.876 275.601 31
254.568 277.38 32
239.532 279.578 33
221.549 281.406 34
206.339 281.178 35
192.022 279.6 36
182.667 277.85 37
176.303 277.954 38
0 16
76 276 25
80.8142 277.123 26
82.2243 279.039 27
83.383 281.149 28
84.1818 281.345 29
81.2004 284.297 30
77.0679 285.679 31
71.4083 286.061 32
63.163 287.832 33
53.9139 290.218 34
47.1862 292.635 35
40.2173 293.533 36
36.7774 293.885 37
33.8386 294.628 38
34.0674 294.911 39
35.4923 295.656 40
0 3
300 276 25
296.297 277.405 26
290.331 279.325 27
0 14
300 284 25
297.173 284.983 26
290.753 287.142 27
285.188 287.625 28
279.439 284.854 29
272.373 286.225 30
264.203 288.792 31
253.827 292.095 32
238.977 294.387 33
219.659 296.452 34
202.321 296.003 35
184.555 294.223 36
173.604 292.031 37
166.527 291.629 38
0 16
324 284 25
328.402 285.221 26
329.722 287.144 27
330.715 289.191 28
331.331 289.748 29
328.441 292.906 30
324.437 294.283 31
318.967 295.055 32
311.035 296.898 33
302.143 299.546 34
295.708 301.793 35
289.05 302.33 36
285.792 302.649 37
282.938 303.108 38
283.141 303.825 39
284.516 304.591 40
0 16
324 292 25
328.302 293.236 26
329.386 294.841 27
330.352 296.909 28
330.952 297.5 29
328.045 300.647 30
324.016 301.993 31
318.525 302.788 32
310.519 304.767 33
301.595 307.394 34
295.152 309.676 35
288.505 310.308 36
285.259 310.617 37
282.403 311.066 38
282.56 311.663 39
283.946 312.431 40
0 16
332 300 25
336.412 301.157 26
337.471 302.815 27
338.447 304.867 28
339.055 305.447 29
336.135 308.589 30
332.119 309.954 31
326.629 310.751 32
318.613 312.719 33
309.692 315.357 34
303.245 317.627 35
296.603 318.251 36
293.373 318.589 37
290.521 319.037 38
290.678 319.637 39
292.075 320.406 40
0 16
332 308 25
336.135 309.186 26
337.121 310.897 27
338.097 312.922 28
338.699 313.503 29
335.773 316.641 30
331.752 318.019 31
326.245 318.776 32
318.221 320.743 33
309.284 323.387 34
302.831 325.651 35
296.192 326.275 36
292.972 326.585 37
290.118 327.058 38
290.265 327.68 39
291.661 328.446 40
0 5
276 332 25
280.591 333.361 26
281.958 335.297 27
283.059 337.369 28
270.715 336.232 29
0 16
508 348 25
512.549 349.2 26
513.961 351.166 27
515.073 353.205 28
515.679 353.937 29
512.786 357.166 30
508.794 358.621 31
503.307 359.409 32
495.241 361.525 33
486.279 364.197 34
479.764 366.38 35
473.095 366.721 36
469.819 366.878 37
466.963 367.34 38
467.114 368.102 39
468.573 368.843 40
0 9
28 412 25
32.8977 413.028 26
34.0886 415.061 27
35.1003 417.217 28
35.8423 417.32 29
32.859 420.333 30
28.7748 421.77 31
23.0022 422.192 32
14.4643 424.167 33
0 16
100 428 25
104.867 429.077 26
106.227 430.986 27
107.365 433.12 28
107.976 433.407 29
104.93 436.477 30
100.826 437.974 31
95.0546 438.527 32
86.5203 440.614 33
77.0908 443.345 34
70.2488 445.999 35
63.3279 446.993 36
59.9384 447.523 37
57.0122 448.199 38
57.1497 448.542 39
58.7425 449.063 40
0 16
148 428 25
152.845 429.112 26
154.127 431.043 27
155.252 433.191 28
155.827 433.487 29
152.843 436.602 30
148.777 438.114 31
143.063 438.682 32
134.662 440.726 33
125.422 443.452 34
118.676 446.006 35
111.822 446.985 36
108.566 447.403 37
105.761 448.049 38
105.904 448.414 39
107.297 449.058 40
0 9
20 436 25
24.8953 436.998 26
26.1049 439.003 27
27.1267 441.17 28
27.7919 441.297 29
24.8056 444.338 30
20.7113 445.775 31
14.9242 446.208 32
6.39743 448.196 33
0 15
108 4 26
109.58 6.06161 27
110.852 8.28287 28
111.811 8.58367 29
109.133 11.4931 30
105.187 12.793 31
99.9427 13.0379 32
92.1005 14.4297 33
83.2782 16.5729 34
76.5566 18.6568 35
69.3552 19.1933 36
65.911 19.4123 37
62.8115 19.9454 38
63.3009 20.3332 39
64.7244 21.1305 40
0 15
308 172 26
308.996 173.856 27
309.961 175.87 28
310.592 176.33 29
307.684 179.464 30
303.724 180.909 31
298.566 181.584 32
290.682 183.538 33
281.995 186.138 34
275.551 188.358 35
268.882 188.943 36
265.69 189.223 37
262.781 189.789 38
263.018 190.311 39
264.3 191.069 40
0 9
308 188 26
303.852 188.46 27
299.522 189.313 28
294.996 189.351 29
286.561 192.98 30
277.083 195.838 31
265.651 198.043 32
251.296 200.945 33
236.18 202.876 34
0 6
316 196 26
312.09 196.846 27
308.037 197.97 28
303.463 197.975 29
295.09 201.761 30
286.523 204.326 31
0 7
316 204 26
311.895 204.506 27
307.644 205.181 28
303.165 204.94 29
295.006 208.381 30
285.393 211.097 31
273.904 213.223 32
0 15
276 244 26
272.196 244.359 27
268.938 245.962 28
265.265 246.783 29
257.075 250.088 30
247.062 252.795 31
234.568 254.601 32
219.333 257.005 33
202.856 258.427 34
189.791 258.334 35
177.663 257.47 36
169.549 256.095 37
162.421 255.776 38
158.215 256.499 39
154.747 258.312 40
0 15
284 244 26
279.605 244.199 27
276.051 245.072 28
